Name,Category,Color,City,Lat,Lon
Hospital Francisco Luis Jimenez Martínez,General Hospital (Level 2),#e67e22,Carepa,7.750753,-76.65483
E.s.e. Hospital Pedro Nel Cardona,General Hospital (Level 2),#e67e22,Arboletes,8.8486076,-76.4277354
Hospital La Anunciacion,General Hospital (Level 2),#e67e22,Mutatá,7.2442404,-76.4364637
Clínica Central,Primary Care (Level 1),#2ecc71,Colombia,8.7557714,-75.8832522
Clínica,Primary Care (Level 1),#2ecc71,Colombia,7.5810173,-75.3502996
Centro Médico,General Hospital (Level 2),#e67e22,Colombia,7.8842128,-76.5621245
Centro Odontológico Santa Ines,Specialized,#3498db,Colombia,7.8797116,-76.6332112
Puesto de Salud,Primary Care (Level 1),#2ecc71,Colombia,7.6405314,-75.5223343
Saludvida,Primary Care (Level 1),#2ecc71,Colombia,7.9021505,-72.4913502
EPSIFARMA,Primary Care (Level 1),#2ecc71,Colombia,7.8931665,-72.4990477
Clínica torcoroma,Primary Care (Level 1),#2ecc71,Colombia,8.2370913,-73.3522641
Clínica Cañaveral,General Hospital (Level 2),#e67e22,Colombia,7.0718223,-73.1037433
Ipasme,Primary Care (Level 1),#2ecc71,Colombia,7.9222424,-72.4333491
Puesto salud 0al,General Hospital (Level 2),#e67e22,Colombia,7.9093118,-72.5339749
Hospital San Vicente de Paul de Remedios,General Hospital (Level 2),#e67e22,Colombia,7.0304825,-74.6932503
I0s niña ceci,General Hospital (Level 2),#e67e22,Colombia,7.89827,-72.529835
Centro de Salud,Primary Care (Level 1),#2ecc71,Colombia,7.496898,-74.9243269
IPS Fundacion Salud Integral,Primary Care (Level 1),#2ecc71,Colombia,8.173207,-76.0608257
Medical Center,General Hospital (Level 2),#e67e22,Colombia,7.2868579,-75.3966165
Sardinata,General Hospital (Level 2),#e67e22,Colombia,8.0814674,-72.8012451
Norizal,General Hospital (Level 2),#e67e22,Colombia,7.053114,-75.283378
Clínica Medicina Integral,Primary Care (Level 1),#2ecc71,Montería,8.7600813,-75.8711506
Centro Internacional de Especialistas CIE - Complejo HIC,General Hospital (Level 2),#e67e22,"Valle de Mensulí, Piedecuesta - Santander",7.0350447,-73.0694514
Clínica Servimédica,General Hospital (Level 2),#e67e22,Colombia,8.5900829,-73.8407388
Hospital Local La Candelaria,General Hospital (Level 2),#e67e22,Colombia,8.5883404,-73.8397973
Regional Jose padilla villafañe,High Complexity (Level 3/4),#e74c3c,Colombia,8.3089352,-73.6046297
Hospital Municipal San Sebastián de Surata,General Hospital (Level 2),#e67e22,Colombia,7.3660685,-72.9846191
Hospital Integrado Sabana de Torres,General Hospital (Level 2),#e67e22,Colombia,7.3955307,-73.4912811
Apoyo Diagnóstico,Primary Care (Level 1),#2ecc71,Colombia,8.7538618,-75.885731
Ambulatorio,General Hospital (Level 2),#e67e22,Lobatera,7.929726,-72.2479872
Clínica de Estética Perfec Body,Primary Care (Level 1),#2ecc71,Colombia,7.1123143,-73.1097549
Clínica Gestionarbienestar,Primary Care (Level 1),#2ecc71,Colombia,7.1211953,-73.119064
Fundación Oftalmológica de Santander Clínica Foscal,Specialized,#3498db,Colombia,7.0731729,-73.109957
Urgencias Foscal,Emergency/First Response,#f1c40f,Colombia,7.0735364,-73.1102982
ESE Hospital La Unión,General Hospital (Level 2),#e67e22,La Unión,8.850693,-75.2791056
st Joseph hospital,General Hospital (Level 2),#e67e22,Colombia,8.5529229,-76.6298746
Radiólogos Asociados de Córdoba,Primary Care (Level 1),#2ecc71,Montería,8.7521417,-75.8824248
Liga Cordobesa Contra la Epilepsia,Primary Care (Level 1),#2ecc71,Montería,8.7524303,-75.8818401
Promosalud IPS,Primary Care (Level 1),#2ecc71,Montería,8.7521209,-75.8826259
Unidad Perla del Sinú Salud Total EPS-S,Primary Care (Level 1),#2ecc71,Montería,8.7531511,-75.882356
Hospital San Diego,General Hospital (Level 2),#e67e22,Colombia,8.8785667,-75.7963397
EPS Sanitas Sede Administrativa,Primary Care (Level 1),#2ecc71,Colombia,7.1104775,-73.1103385
Don bosco,General Hospital (Level 2),#e67e22,Colombia,7.9947596,-76.6365856
Medical Center,Primary Care (Level 1),#2ecc71,Colombia,7.8793345,-72.5009266
Laboratorio Capella I.p.s. S.a.s.,Primary Care (Level 1),#2ecc71,Colombia,8.3079315,-73.616031
Cruz Roja,Emergency/First Response,#f1c40f,Colombia,8.2307746,-73.3550774
Foscal Internacional,Primary Care (Level 1),#2ecc71,Colombia,7.0709347,-73.113533
Puesto de Salud,Primary Care (Level 1),#2ecc71,Colombia,7.1873677,-72.8776173
Centro de salud,Primary Care (Level 1),#2ecc71,Colombia,8.875639,-75.9685403
Vihonco,Specialized,#3498db,Colombia,7.8360992,-72.4692157
Infraneuro,Specialized,#3498db,Colombia,7.8805521,-72.4979006
Clinica Lebrija Forpre Salud,General Hospital (Level 2),#e67e22,Colombia,7.1141872,-73.2160584
Hospital San Juan De Puerto Rico,General Hospital (Level 2),#e67e22,Colombia,8.5569401,-74.2671871
Hospital Lázaro Alfonzo Hernández Lara,General Hospital (Level 2),#e67e22,Colombia,7.7603975,-73.3956653
Hospital,General Hospital (Level 2),#e67e22,Colombia,8.8825669,-75.7983083
DROGUERIA NUESTRA SEÑORA DE BEELEN,General Hospital (Level 2),#e67e22,Colombia,7.7739146,-72.8137109
Gestar Salud de Colombia IPS S.A.S. - Sede principal,Primary Care (Level 1),#2ecc71,Colombia,8.7539146,-75.8815196
Clinica Santa Ana,Primary Care (Level 1),#2ecc71,Colombia,7.9034676,-72.4896218
Hospital Regional Noroccidental,High Complexity (Level 3/4),#e74c3c,Colombia,8.5172475,-73.4470501
Red Salud Integral IPS,Primary Care (Level 1),#2ecc71,Colombia,7.8824731,-72.4941788
Materno Quirúrgico Santa Lucía,General Hospital (Level 2),#e67e22,Colombia,8.0339623,-72.263445
ConfaOriente I.P.S.,Primary Care (Level 1),#2ecc71,Colombia,7.8813601,-72.4990399
Infectoped,Primary Care (Level 1),#2ecc71,Colombia,7.8979629,-72.4997718
Clínica Dr. Prada,Primary Care (Level 1),#2ecc71,Colombia,8.0304393,-72.2583447
Medical Center,General Hospital (Level 2),#e67e22,Colombia,7.035859,-73.0689875
Vacunorte,Primary Care (Level 1),#2ecc71,Colombia,7.9001361,-72.4987178
Eureka,Primary Care (Level 1),#2ecc71,Colombia,7.8769292,-72.4983529
Hospital Dr. Ernesto Segundo Paolini,General Hospital (Level 2),#e67e22,Colombia,8.037111,-72.2581183
Ninos de Papel,Primary Care (Level 1),#2ecc71,Colombia,7.892202,-72.4909955
Galileo,Primary Care (Level 1),#2ecc71,Colombia,7.1154556,-73.1133135
Medimas,General Hospital (Level 2),#e67e22,Colombia,7.113154,-73.1114032
Máster Cáncer,Primary Care (Level 1),#2ecc71,Colombia,7.1099728,-73.1110522
Medicina Integral Sede Nueva EPS,Primary Care (Level 1),#2ecc71,Montería,8.7571217,-75.8853719
Acción Salud,Primary Care (Level 1),#2ecc71,Montería,8.7527222,-75.8773481
Coosalud EPS,Primary Care (Level 1),#2ecc71,Montería,8.7526158,-75.877404
"Centro Médico Rubio, C.A.",Primary Care (Level 1),#2ecc71,Colombia,7.7065466,-72.3515979
Clínica de prevención del cáncer,Primary Care (Level 1),#2ecc71,Rubio,7.7053873,-72.3609754
Red Salud Integral IPS,Primary Care (Level 1),#2ecc71,Colombia,7.893733,-72.4954074
"Centro Medico La Colonia, C.A.",Primary Care (Level 1),#2ecc71,Rubio,7.6958662,-72.3562499
NordVital,Primary Care (Level 1),#2ecc71,Colombia,7.8845599,-72.4967745
Clínica del Río Sede Consulta Externa,Primary Care (Level 1),#2ecc71,Montería,8.7523375,-75.8892711
Clínica del Rio Sede Consulta Externa,Primary Care (Level 1),#2ecc71,Montería,8.7512623,-75.8863597
hospital local divino niño,General Hospital (Level 2),#e67e22,Colombia,7.8847218,-75.677086
registraduria muicipal,General Hospital (Level 2),#e67e22,Colombia,7.5826064,-75.3480669
futuro aseo,General Hospital (Level 2),#e67e22,Colombia,7.5823658,-75.3482194
drogueria,General Hospital (Level 2),#e67e22,Colombia,7.5815801,-75.3487282
ADISALUD,Primary Care (Level 1),#2ecc71,Colombia,8.7603651,-75.8709257
Nueva Eps,Primary Care (Level 1),#2ecc71,Colombia,8.7603122,-75.870873
Medical Center,Primary Care (Level 1),#2ecc71,San José de Cúcuta,7.896154,-72.480732
Hospital San Jerónimo,General Hospital (Level 2),#e67e22,Colombia,8.7463677,-75.8803293
Centro de Salud COMUNEROS,Primary Care (Level 1),#2ecc71,Colombia,7.911129,-72.520856
Hospital San Juan de Dios de Pamplona,General Hospital (Level 2),#e67e22,Colombia,7.3739653,-72.6438857
Centro De Cirugía San Sebastián,General Hospital (Level 2),#e67e22,Colombia,7.782472,-72.2181133
Centro Clínico San Cristóbal,Primary Care (Level 1),#2ecc71,Colombia,7.7788436,-72.2266545
Hospital regional de Aguachica,High Complexity (Level 3/4),#e74c3c,Colombia,8.3086337,-73.6045685
Medical Center,General Hospital (Level 2),#e67e22,Colombia,7.8814609,-72.4980552
Policlínica,General Hospital (Level 2),#e67e22,Colombia,7.069532,-73.8531019
Hospital Regional del Magdalena Medio,High Complexity (Level 3/4),#e74c3c,Colombia,7.0680234,-73.8613306
Medical Center,General Hospital (Level 2),#e67e22,Colombia,8.7928683,-74.1623141
Hospital San Sebastian de Morales,General Hospital (Level 2),#e67e22,Colombia,8.2824927,-73.8681545
Hospital Barahoja,General Hospital (Level 2),#e67e22,Colombia,8.3110958,-73.627257
Clínica san jose,General Hospital (Level 2),#e67e22,cucuta norte santander,7.8854422,-72.4966472
HOSPITAL NUESTRA SEÑORA DEL CARMEN,General Hospital (Level 2),#e67e22,El Bagre,7.5988439,-74.811578
Jericó,General Hospital (Level 2),#e67e22,Colombia,7.8821628,-72.4984219
Clinica Ceginob,General Hospital (Level 2),#e67e22,Colombia,7.8817377,-72.4989171
Clinica Los Andes,General Hospital (Level 2),#e67e22,Colombia,7.8804164,-72.4981943
Clínica Del Norte,General Hospital (Level 2),#e67e22,Colombia,7.8797606,-72.4980045
Hospital Universitario Erasmo Meoz,High Complexity (Level 3/4),#e74c3c,Colombia,7.9038598,-72.490633
IPS UNIPAMPLONA,Primary Care (Level 1),#2ecc71,CUCUTA,7.9049389,-72.491
Clínica Santa Ana,Primary Care (Level 1),#2ecc71,Colombia,7.8912197,-72.4887684
Clínica Los Leones,Primary Care (Level 1),#2ecc71,CUCUTA,7.8793128,-72.5009467
Clínica Peñaranda,General Hospital (Level 2),#e67e22,Colombia,7.8816262,-72.4972037
Medical Center,General Hospital (Level 2),#e67e22,Colombia,7.6015404,-72.6001275
Clínica psiquiatrica ISNOR,General Hospital (Level 2),#e67e22,Colombia,7.1143585,-73.1126223
Clínica Chicamocha - Sede González Valencia,Primary Care (Level 1),#2ecc71,Colombia,7.1099048,-73.1117912
Hospital de Santa Ana,General Hospital (Level 2),#e67e22,Colombia,7.6411839,-72.2821394
Geriatrico,General Hospital (Level 2),#e67e22,Colombia,7.9206662,-72.4293079
Ambulatorio Palo Gordo,General Hospital (Level 2),#e67e22,Colombia,7.8107087,-72.1927976
Clínica La Trinidad,Primary Care (Level 1),#2ecc71,Colombia,7.7730569,-72.2176369
Hospital Materno Infantil Los Andes,General Hospital (Level 2),#e67e22,San Cristóbal,7.7722587,-72.2184958
Club de Leones,Primary Care (Level 1),#2ecc71,Colombia,7.7517904,-72.2262308
CDI Módulo Unidad Vecinal,General Hospital (Level 2),#e67e22,Colombia,7.7481528,-72.2215643
Cruz Roja,Emergency/First Response,#f1c40f,Colombia,7.7785884,-72.2185357
Clínica CEMOC,Primary Care (Level 1),#2ecc71,Colombia,7.78236,-72.2257814
Clínica IBIDSA,Primary Care (Level 1),#2ecc71,Colombia,7.7672583,-72.2152074
Clínica Rotary,Primary Care (Level 1),#2ecc71,Colombia,7.7643274,-72.213262
Policlínica Táchira,Primary Care (Level 1),#2ecc71,Colombia,7.758603,-72.2144908
Clínica Andina,Primary Care (Level 1),#2ecc71,San Cristóbal,7.7544474,-72.2270924
Centro Médico Quirurgico Dr. Semidey,Primary Care (Level 1),#2ecc71,Colombia,7.7639708,-72.2343077
Centro de Emergencia Infantil Coromoto,Primary Care (Level 1),#2ecc71,San Cristóbal,7.7673312,-72.2162261
Profamilia,Primary Care (Level 1),#2ecc71,cucuta norte santander,7.8842652,-72.5003593
sociedad medica los samanes s.a.s,Primary Care (Level 1),#2ecc71,cucuta,7.8964585,-72.4886796
INSTITUTO LA ESPERANZA Q,General Hospital (Level 2),#e67e22,CUCUTA,7.899268,-72.4927187
Saludcoop,General Hospital (Level 2),#e67e22,CUCUTA,7.8905772,-72.4969863
Medical Center,General Hospital (Level 2),#e67e22,Colombia,7.893751,-72.4912842
CENTRO DE CARDIOLOGIA,Specialized,#3498db,CUCUTA,7.8902283,-72.4890344
INSTITUTO DE VÍAS DIGESTIVAS IPS,Primary Care (Level 1),#2ecc71,CUCUTA,7.8902116,-72.4910929
CONSULTORIO ESPECIALIZADO PARA EL DESARROLLO INTEGRAL,Primary Care (Level 1),#2ecc71,CUCUTA,7.8927244,-72.4966599
CENTRO DE REHABILITACIÓN CARDIONEUROMUSCULAR,Specialized,#3498db,CUCUTA,7.9051995,-72.4898571
AVANZAR MEDICO,Primary Care (Level 1),#2ecc71,CUCUTA,7.8893503,-72.4900426
Centro de Especialistas Santa Ana,General Hospital (Level 2),#e67e22,Colombia,7.8915672,-72.488923
clinica tu salud oral,Primary Care (Level 1),#2ecc71,cucuta norte santander,7.8837076,-72.5045841
Oncológico,Specialized,#3498db,Colombia,7.7573813,-72.2244666
CLINICA GUANE,General Hospital (Level 2),#e67e22,Colombia,7.0634371,-73.0872699
Nueva Sede E.P.S. Sanitas,General Hospital (Level 2),#e67e22,Colombia,7.8897252,-72.4965418
unidad de diagnostico audiologico,Primary Care (Level 1),#2ecc71,CUCUTA,7.879631,-72.4969595
digital estetic,Primary Care (Level 1),#2ecc71,CUCUTA,7.8802972,-72.4970384
aliados en salud coomeva eps,Primary Care (Level 1),#2ecc71,CUCUTA,7.8809555,-72.4983602
Medical Center,Primary Care (Level 1),#2ecc71,CUCUTA,7.881348,-72.4971891
Medical Center,Primary Care (Level 1),#2ecc71,CUCUTA,7.8814283,-72.4972236
Medical Center,Primary Care (Level 1),#2ecc71,CUCUTA,7.8856656,-72.4977882
Colmedica,Primary Care (Level 1),#2ecc71,CUCUTA,7.8864793,-72.4977622
Multiterapias,Primary Care (Level 1),#2ecc71,CUCUTA,7.8892889,-72.4977456
Coomeva eps,Primary Care (Level 1),#2ecc71,CUCUTA,7.8893228,-72.4974818
VETERINARIA QUINTA VELEZ,General Hospital (Level 2),#e67e22,Colombia,7.8861985,-72.4974447
IDIME instituto de diagnostico medico,General Hospital (Level 2),#e67e22,Colombia,7.8859114,-72.4973014
la samaritana,Primary Care (Level 1),#2ecc71,Colombia,7.835199,-72.5090223
cafesalud,General Hospital (Level 2),#e67e22,Colombia,7.892804,-72.4995378
Gastroquirurgica s.a.s,Primary Care (Level 1),#2ecc71,Colombia,7.892603,-72.4894719
Laboratorio clinico biodx,Primary Care (Level 1),#2ecc71,Colombia,7.8924846,-72.4894575
Clínica oncologica Dr. Gabriel Rodriguez,Specialized,#3498db,Colombia,7.8794839,-72.499465
Policlinico Juan Atalaya,Primary Care (Level 1),#2ecc71,Colombia,7.9087781,-72.528499
Importadora medica Los Andes,General Hospital (Level 2),#e67e22,Colombia,7.8901277,-72.4966434
clinica spa,Primary Care (Level 1),#2ecc71,Colombia,7.8924422,-72.4915545
ANALAC DE HEMOTERAPIA,Primary Care (Level 1),#2ecc71,Colombia,7.8906991,-72.4927303
HERMATOLOGICA ESPECIALIZADA,Primary Care (Level 1),#2ecc71,Colombia,7.8902478,-72.4925946
UNIDAD HERMATOLOGICA ESPECIALIZADA,Primary Care (Level 1),#2ecc71,Colombia,7.889792,-72.4916851
GASTROQUIRURGICA,Primary Care (Level 1),#2ecc71,Colombia,7.8915296,-72.4920465
Medical Center,Primary Care (Level 1),#2ecc71,Colombia,7.8924144,-72.4979033
MEDICINA ESPECIALIZADA,General Hospital (Level 2),#e67e22,Colombia,7.8912706,-72.496503
I.P.S. San Rafael,Primary Care (Level 1),#2ecc71,Colombia,7.885576,-72.5010058
Clínica Aterin,Primary Care (Level 1),#2ecc71,Colombia,7.8937111,-72.4891539
Coneuro Kids,Specialized,#3498db,Colombia,7.8939999,-72.48947
Tu Boca Bella Odontologia Especializada,Specialized,#3498db,Colombia,7.8940984,-72.4894856
Clínica CONEURO,Specialized,#3498db,Colombia,7.8929592,-72.4892114
Laboratorio Clinico,Primary Care (Level 1),#2ecc71,Colombia,7.8920887,-72.4890924
Medical Center,General Hospital (Level 2),#e67e22,Colombia,7.7866264,-72.2021456
urgencias la merced,Emergency/First Response,#f1c40f,CUCUTA,7.8930991,-72.5036954
urgencias la merced,Emergency/First Response,#f1c40f,CUCUTA,7.8929438,-72.5036633
unidad de servicios médicos PABLO SEXTO,Primary Care (Level 1),#2ecc71,CUCUTA,7.8921865,-72.5013925
Principio de Una Esperanza,Primary Care (Level 1),#2ecc71,Colombia,7.8841858,-72.4969675
Medical Center,Primary Care (Level 1),#2ecc71,Colombia,7.8835881,-72.4966342
Medical Center,Primary Care (Level 1),#2ecc71,Colombia,7.8835753,-72.4965184
Medical Center,Primary Care (Level 1),#2ecc71,Colombia,7.8827948,-72.4958953
IPS,Primary Care (Level 1),#2ecc71,Colombia,7.8843545,-72.4961411
Puesto de Salud Pablo VI,Primary Care (Level 1),#2ecc71,Colombia,7.0965976,-73.1192754
Ambulatorio,General Hospital (Level 2),#e67e22,Colombia,7.5402239,-72.4219091
Hospital Dr. Patrocinio Peñuela Ruiz,General Hospital (Level 2),#e67e22,"San Cristóbal, Sector Santa Teresa",7.7937412,-72.2174068
Fundacor,General Hospital (Level 2),#e67e22,Colombia,7.7945838,-72.2172215
Módulo Táriba,General Hospital (Level 2),#e67e22,Táriba,7.8223547,-72.2175276
Clínica del Dolor Doctor Cho,Primary Care (Level 1),#2ecc71,Colombia,7.779408,-72.2273752
Centro Médico Quirúrgico Venezuela,Primary Care (Level 1),#2ecc71,Colombia,7.7844231,-72.2285698
Clínica La Trinidad,Primary Care (Level 1),#2ecc71,Colombia,7.7907616,-72.2073267
Hospital Militar,General Hospital (Level 2),#e67e22,Colombia,7.7967315,-72.193676
Hospital cari,General Hospital (Level 2),#e67e22,Colombia,8.5558629,-73.3320206
Hospital Fundahosta,General Hospital (Level 2),#e67e22,Colombia,7.822761,-72.2198382
Hospital San Antonio,General Hospital (Level 2),#e67e22,Táriba,7.8200902,-72.2223799
Centro de Salud,Primary Care (Level 1),#2ecc71,Cúcuta,7.8771694,-72.4987915
IPS EL PARQUE,Primary Care (Level 1),#2ecc71,Colombia,7.8777805,-72.4992105
Cruz Roja Colombiana Sede Cúcuta,Emergency/First Response,#f1c40f,Colombia,7.8779625,-72.4994301
OPTICA VISUAl,General Hospital (Level 2),#e67e22,Colombia,7.8777262,-72.4994839
Reabilitación Integral Marta Omaña y Asociados SAS,General Hospital (Level 2),#e67e22,Colombia,7.8926565,-72.4929257
CLÍNICA METROPOLITANA (URGENCIAS),Emergency/First Response,#f1c40f,Colombia,7.896023,-72.5031337
centro de salud de zapamanga II,Primary Care (Level 1),#2ecc71,floridablanca santander,7.0888359,-73.1007855
Hospital César Uribe Piedrahita,General Hospital (Level 2),#e67e22,Caucasia,7.9961014,-75.1966899
Hospital Regional César Uribe Piedrahíta,High Complexity (Level 3/4),#e74c3c,Caucasia,7.968483,-75.2010387
centro de Atención Integral,General Hospital (Level 2),#e67e22,Colombia,7.8814498,-76.6141668
Centro de Salud Alfonso López,Primary Care (Level 1),#2ecc71,Colombia,7.876979,-76.6185185
Coomeva Urgencias,Emergency/First Response,#f1c40f,Colombia,7.8860739,-76.6301084
Hospital Regional Antonio Roldán Betancur,High Complexity (Level 3/4),#e74c3c,Apartadó,7.8878495,-76.6286865
Saldcoop,General Hospital (Level 2),#e67e22,Colombia,7.8865257,-76.629533
Centro Neurológico de Antioquia,Specialized,#3498db,Colombia,7.8865165,-76.6291005
Centro médico,General Hospital (Level 2),#e67e22,Colombia,7.8660756,-76.6653862
Hospital,General Hospital (Level 2),#e67e22,Colombia,8.2826259,-76.3802247
Clínica Bucaramanga,Primary Care (Level 1),#2ecc71,Colombia,7.1115672,-73.1097352
Clinicentro Colsanitas,Primary Care (Level 1),#2ecc71,Colombia,7.1155244,-73.1156443
Centro de Salud,Primary Care (Level 1),#2ecc71,Colombia,7.8525166,-75.208244
Puesto de Salud,Primary Care (Level 1),#2ecc71,Colombia,7.7546256,-75.2544818
Centro de Salud,Primary Care (Level 1),#2ecc71,Colombia,7.8358035,-75.4151987
Puesto de Salud,Primary Care (Level 1),#2ecc71,Colombia,7.6683206,-75.2833895
