Name,Type,Complexity,City,Latitude,Longitude
GEMA IPS,clinic,Low,Colombia,4.552799,-75.6574507
Clínica Integral Neuro Mental,clinic,Low,Colombia,4.552705,-75.6553463
Guadalupe,clinic,Low,Colombia,4.5509487,-75.6550879
Las Victorias,clinic,Low,Colombia,4.1517364,-74.8786156
IPS ESE Hospital San Jorge,hospital,High,Colombia,3.9313625,-76.4819483
PUESTO DE SALUD BRISAS DE MAYO,hospital,Medium,Colombia,3.4160009,-76.5627999
Asmet,clinic,Low,Colombia,2.4521041,-76.8070767
Hospital La Misericordia,hospital,High,Angelopolis,6.1103294,-75.7088809
Medical Center,hospital,Medium,Colombia,4.5622226,-74.6936176
Arsenio Repizo,hospital,Medium,Colombia,1.8772842,-76.2648281
IPS ESE Hospital San José,hospital,High,Belén de Umbría,5.2018542,-75.8709656
Santa Teresita,hospital,Medium,Colombia,5.5301476,-75.4590876
Primero de Mayo,clinic,Low,Colombia,2.1168206,-76.9839404
Asmet,clinic,Low,Colombia,2.1162864,-76.98447
IPS ESE Hospital San Vicente de Paúl,hospital,High,Colombia,5.105199,-75.9431046
Clínica Antioquia,clinic,Low,Colombia,6.1697834,-75.6127429
Hospital San Antonio,hospital,Medium,Colombia,1.8451442,-76.0503335
Centro de Salud Simiatug,hospital,Medium,Colombia,-1.2896217,-78.9601605
Clínica San Fernando,clinic,Low,Colombia,3.427906,-76.5456271
Clínica San Fernando,clinic,Low,Colombia,3.4279724,-76.5459624
Centro Médico María Gay Tibau La Nave,hospital,Medium,Colombia,3.4235508,-76.5523771
PUESTO DE SALUD SULTANA,hospital,Medium,Colombia,3.4222363,-76.5639196
PUESTO DE SALUD ESTRELLA,hospital,Medium,Colombia,3.4241906,-76.5583291
Centro de Salud La Maruchenga,clinic,Low,Colombia,6.31243,-75.5728204
IPS COMFANDI ALAMEDA,hospital,Medium,Colombia,3.4377516,-76.5380315
Dinámica IPS,clinic,Low,Colombia,6.2332848,-75.6047745
Clínica DESA,clinic,Low,Colombia,3.4228461,-76.5422583
Hospital San José,hospital,Medium,Colombia,4.9402698,-75.7378408
Hospital San Juan de Dios,hospital,Medium,Yarumal,6.9565543,-75.4136149
UNISALUD,hospital,Medium,Colombia,3.5125265,-76.3065393
Salud estudiantil,hospital,Medium,Colombia,3.512834,-76.3065202
Clínica del deporte,clinic,Low,Colombia,3.4244005,-76.5373216
Centro integral para la rehabilitación del niño especial CIRNE,hospital,Medium,Colombia,2.1912039,-75.6241002
Salud Vital IPS,clinic,Low,Colombia,2.1944069,-75.6280148
IPS Comfamiliar,clinic,Low,Colombia,2.1968703,-75.6252744
Medical Center,hospital,Medium,Colombia,2.1989599,-75.6308835
Centro de Salud El Rosario,hospital,Medium,Colombia,1.1886401,-77.2620086
IPS ESE Hospital San Félix,hospital,High,Colombia,5.4508003,-74.6638928
Oncomedic sede II,hospital,Medium,Ibague,4.4379678,-75.2190375
Clínica los Remansos,hospital,Medium,Colombia,4.4368706,-75.2196601
Oncomedic,hospital,Medium,Ibagué,4.4369114,-75.2209267
Cafesalud,hospital,Medium,Ibagué,4.4354461,-75.2188542
Clínica Medicadiz,hospital,High,Ibagué,4.4385469,-75.2198738
Clínica de ojos del Tolima,hospital,Medium,Ibagué,4.4371892,-75.2216121
ColMEDICA,hospital,Medium,Ibagué,4.4372941,-75.2200945
SIA SALUD,hospital,Medium,ibague,4.437008,-75.2192088
Fundación Medico Preventiva,clinic,Low,Medellin,6.2532509,-75.5740963
Medical Center,clinic,Low,Colombia,6.2533453,-75.5742451
Clínica El Rosario,hospital,High,Medellín,6.1938575,-75.5575023
Hospital Roberto Quintero Villa,hospital,Medium,Montenegro,4.5582721,-75.7486215
Clínica de Especialistas,clinic,Low,Girardot,4.2934506,-74.8083203
Hospital del Ejercito Nacional Cuarta Brigada,hospital,Medium,Colombia,6.2630107,-75.5930623
Sagrado Corazón de Jesús,hospital,Medium,Colombia,4.6209627,-75.7654314
Medical Center,hospital,Medium,Colombia,4.6211032,-75.7654141
Hospital San Vicente de Paul,hospital,Medium,Colombia,4.6187698,-75.6376686
Puesto de salud,clinic,Low,Colombia,2.3958952,-76.747924
Centro de Salud de Robledo,hospital,Medium,Colombia,6.2759926,-75.5881332
Hospital San Vicente de Paul,hospital,Medium,Colombia,6.18752,-74.9965045
Hospital San Juan de Dios de Abejorral,hospital,High,Abejorral,5.7880611,-75.4260046
Hospital Nuestra Señora del Rosario,hospital,Medium,Belmira,6.6068693,-75.6666198
Hospital San Juan de Dios,hospital,Medium,Colombia,6.5539908,-75.8230582
Centro de Salud San Luis II,hospital,Medium,Colombia,3.4892303,-76.4884913
Hospital San Roque,hospital,High,Colombia,3.4173592,-76.2452677
IPS ESE Hospital San Vicente de Paúl,hospital,High,Colombia,4.6762107,-75.77681
Hospital La María,hospital,Medium,Colombia,6.2864391,-75.5744341
Hospital San Antonio,hospital,Medium,Cisneros,6.5373534,-75.0882734
Hospital Municipal Nuestra Señora De Belén ESE,hospital,Medium,Colombia,5.988466,-72.9150407
Hospital San Rafael,hospital,Medium,Andes,5.6610991,-75.8765387
Centro Clinico Hospitalario SALUTEM,clinic,Low,Medellín,6.2404441,-75.591606
Hospital Francisco Eladio Barrera,hospital,Medium,Donmatias,6.4907387,-75.3987298
Sur Occidente,clinic,Low,Colombia,2.4310632,-76.6028795
ESE Popayán,clinic,Low,Colombia,2.4436232,-76.6128846
31 de Marzo,clinic,Low,Colombia,2.4450315,-76.6291111
Pueblillo,clinic,Low,Colombia,2.4478436,-76.5836031
ESE Hospital San Roque,hospital,High,Colombia,5.9745868,-75.3634588
Cruz Roja Colombiana,hospital,Medium,Sogamoso,5.7129492,-72.9263303
Salud Sogamoso,hospital,Medium,Colombia,5.7138698,-72.9256576
Hospital San Rafael,hospital,High,Colombia,6.0413666,-74.9926161
E.S.E. Hospital Santa Matilde,hospital,Medium,Madrid,4.7354721,-74.2597903
Hospital San Pablo,hospital,Medium,Tarso,5.8660815,-75.820577
San Juan de Dios,hospital,Medium,Concordia,6.0454518,-75.9045486
Hospital Germán Vélez Gutierrez,hospital,Medium,Betulia,6.1065086,-75.9844229
Hospital Iván Restrepo Gómez,hospital,Medium,Urrao,6.3112275,-76.134222
Hospital municipal,hospital,Medium,San Roque,6.488063,-75.0180765
Hospital San Juan del Suroeste,hospital,Medium,Hispania,5.8001694,-75.9049387
Hospital Marco A. Cardona,hospital,Medium,Maceo,6.5562721,-74.7884332
Hospital San Antonio,hospital,Medium,Buriticá,6.7216583,-75.9061848
Hospital San Lorenzo,hospital,Medium,Liborina,6.6740765,-75.8151025
ESE Hospital Raul Orejuela Bueno - IPS Centro de Salud Rozo,hospital,Medium,Colombia,3.6168536,-76.3903839
ESE Hospital Raul Orjuela Bueno - Puesto de Salud Matapalo,hospital,Medium,Colombia,3.5839997,-76.4256655
Hospital San Vicente de Paul,hospital,Medium,Colombia,4.2094919,-75.7873285
Puesto de Salud,hospital,Medium,Colombia,3.3836876,-76.4139116
E.S.E Centro de salud,hospital,Medium,Paya,5.6244966,-72.4237706
Oncólogos de Occidente,hospital,Medium,Colombia,5.0362645,-75.4692721
Cruz Roja,clinic,Low,Colombia,2.448576,-76.6022627
Maria Occidente,hospital,Medium,Colombia,2.4568222,-76.6324646
María Antonia Toro de Elejalde,hospital,Medium,Colombia,6.781953,-76.126547
La Alianza,clinic,Low,Colombia,2.2641716,-76.8972552
Hospital Rafael Salgado,hospital,High,Maripí,5.5498698,-74.0045199
Jaibaná IPS,hospital,Medium,Colombia,5.0504453,-75.4838976
Clínica Psiquiátrica San Juan de Dios,hospital,Medium,Colombia,5.048769,-75.4926588
Hospital San camilo de Lelis,hospital,Medium,Colombia,6.7656684,-74.7944089
ESE Gameza,hospital,Medium,Colombia,5.8021874,-72.8071092
Dirección de Sanidad Policial,clinic,Low,Colombia,4.4431087,-75.2382595
Hospital de Caldas,hospital,High,Colombia,5.0626296,-75.5004447
Clínica Ibagué,clinic,Low,Colombia,4.4452574,-75.2393571
Unidad Médica Santa Lucía,clinic,Low,Colombia,4.4443497,-75.2368944
Dispensario Médico,hospital,Medium,Colombia,4.424666,-75.2487307
Puesto de salud Noanamito,clinic,Low,Colombia,3.0775068,-77.5356282
Clínica de La Presentación,hospital,High,Colombia,5.0658657,-75.5017008
ESE Hospital Departamental Universitario Santa Sofía de Caldas,hospital,High,Colombia,5.0579908,-75.5295842
Medical Center,hospital,Medium,Colombia,2.331409,-72.6322785
Medical Center,hospital,Medium,Colombia,2.3312772,-72.6323727
Medical Center,clinic,Low,Colombia,3.6285257,-73.8017098
Caldono,hospital,Medium,Colombia,2.7966289,-76.484561
Bolivar,hospital,Medium,Colombia,1.836016,-76.9693491
Medical Center,hospital,Medium,Colombia,6.1427729,-75.1858381
E.S.E. Centro de Salud Paramo,hospital,Medium,Colombia,6.4166049,-73.1689212
Intermedia de Santa Cruz,hospital,Medium,Colombia,6.2934873,-75.5603249
Hospital San Carlos,hospital,Medium,Colombia,3.2201173,-75.2445701
CLINICA SOS,clinic,Low,Colombia,3.5286735,-76.2933635
Centro de Salud Potrero Grande,clinic,Low,Colombia,3.4072066,-76.469931
IPS ESE Hospital Departamental San Rafael,hospital,High,Colombia,4.390009,-76.0721698
IPS ESE Hospital Departamental San Rafael - Centro de Salud La Paila,hospital,Medium,Colombia,4.3178751,-76.0715311
Hospital Pio XII,hospital,Medium,Colombia,1.1906544,-76.974294
IPS ESE Hospital Departamental San Juan de Dios,hospital,High,Colombia,5.428824,-75.7031246
Hospital San Rafael,hospital,Medium,Colombia,5.1660643,-75.7664511
ESE Hospital Ulpiano Tascón Quintero,hospital,High,Colombia,3.993864,-76.2277831
IPS ESE Hospital San Marcos - Sede Arauca,hospital,Medium,Colombia,5.1095859,-75.7018954
IPS ESE Hospital San Vicente Ferrer,hospital,High,Colombia,4.1698216,-76.1666202
Hospital San Juan de Dios,hospital,Medium,Colombia,5.3791838,-75.1664897
Puesto Salud Santa Rosa,hospital,Medium,Colombia,5.5876916,-74.0535954
Ecografías 3D y 4D,clinic,Low,Armenia,4.5475602,-75.6619084
Hospital Integrado San Antonio,hospital,Medium,Puente Nacional,5.8789988,-73.6787447
Hospital Cajibío,hospital,Medium,Colombia,2.6224737,-76.5683462
Centro de Salud Simón Bolívar,hospital,Medium,Colombia,4.5256947,-75.6396518
Cruz Roja,hospital,Medium,Colombia,4.5352571,-75.6389137
ESE Tierradentro (Oriente) - Inzá,hospital,High,Colombia,2.5485448,-76.0619945
Comfama de Aranjuez,hospital,Medium,Comuna 4 - Aranjuez,6.2832364,-75.5621753
Clínica La Enea,clinic,Low,Colombia,5.0315122,-75.4672236
Clínica San Marcel,clinic,Low,Colombia,5.0355169,-75.468264
IPS ESE Hospital San Marcos - Sede Chinchiná Principal,hospital,High,Colombia,4.9839687,-75.6104288
Clínica Diagnóstica Especializada Congregación Mariana,clinic,Low,Colombia,6.2487699,-75.5606986
Centro de Fracturas La Orienta,clinic,Low,Medellín,6.2522961,-75.5625835
Metrosalud La Cruz,hospital,Medium,Comuna 3 - Manrique,6.2699394,-75.5367617
Clínica Tolima,hospital,Medium,Colombia,4.441536,-75.2415225
Unimedit,clinic,Low,Colombia,4.4459606,-75.2429664
CEDICAF,clinic,Low,Colombia,4.8074881,-75.6903482
Pasbisalud IPS,clinic,Low,Pereira,4.8123257,-75.7096571
Centro de Salud Comuneros,clinic,Low,Colombia,4.1239647,-73.6268226
Hospital La Ceja,hospital,Medium,La Ceja,6.0281999,-75.4313866
IPS ESE Hospital San Vicente de Paúl,hospital,High,Colombia,5.2250729,-75.7895295
Centro de Salud,clinic,Low,Colombia,3.6577128,-76.2446551
centro zonal buga,hospital,Medium,Colombia,3.920036,-76.2883854
Centro de Salud San Camilo,hospital,Medium,Colombia,6.2887954,-75.5868812
Centro de Salud de Santandercito- ESE Hospital SAT,hospital,Medium,Colombia,4.5946772,-74.3429384
Clínica Palma Real,hospital,High,Palmira,3.5402713,-76.2974958
Hospital Militar,hospital,Medium,Colombia,4.5571829,-75.6504532
Centro Odontologico San Martin,clinic,Low,Colombia,5.0548115,-75.4865645
Horizontal dental,clinic,Low,Colombia,5.0546893,-75.4868438
Medicos internistas de Caldas,clinic,Low,Colombia,5.0543908,-75.4859422
Clínica Esimed,clinic,Low,Colombia,5.0686412,-75.5149052
Hospital Claudio Benati,hospital,Medium,Colombia,-0.9580753,-78.8965439
Medicol,clinic,Low,Colombia,5.0544247,-75.4876468
clinics Santa Ana,clinic,Low,Colombia,5.0552041,-75.4883301
IPS ESE Hospital San Marcos - Sede Palestina,hospital,High,Colombia,5.0170221,-75.6269909
San Juan de Dios,hospital,Medium,Colombia,6.1586742,-75.3712128
Puesto De Salud Calima,hospital,Medium,Colombia,3.4856805,-76.5019876
Hospital Nuestro Señor de la Divina Misericordia,hospital,High,Colombia,0.8796789,-77.5031745
Medical Center,hospital,Medium,Colombia,5.7320646,-75.1441967
E.S.E Hospital La Merced,hospital,High,Colombia,5.8462935,-76.0087764
Medicadiz La Samaria,hospital,High,Colombia,4.4250516,-75.1762904
Hospital Carlos Holmes Trujillo,hospital,High,Colombia,3.4187311,-76.4940955
IMI,clinic,Low,Colombia,5.0616305,-75.4988159
Hospital San Rafael,hospital,Medium,Angostura,6.8903698,-75.333956
Hospital San Martín de Porres,hospital,Medium,Armenia,6.1587084,-75.7863086
Clínica Proinsalud S.A.,hospital,Medium,Colombia,1.2185835,-77.2863693
Hospital Jose Cayetano Vasquez,hospital,Medium,Colombia,5.9723255,-74.577794
Centro Médico Suroccidente,clinic,Low,Colombia,4.4330856,-75.2431085
IPS ESE Hospital San José,hospital,High,Colombia,5.06525,-75.8699152
IPS ESE Hospital San Bernabé,hospital,High,Colombia,4.2130319,-76.1578236
Nueva eps,clinic,Low,Colombia,3.4690166,-76.5115802
Drogas La Rebaja,hospital,Medium,Colombia,3.3834001,-76.5205854
Santa Ana Hospital Infantil,hospital,Medium,Colombia,6.2152267,-75.5715127
Hospital San Vicente de Paúl,hospital,Medium,Paipa,5.7802835,-73.1201986
IPS ESE Hospital Municipal Rubén Cruz Vélez - Puesto de Salud San Pedro Claver,hospital,Medium,Colombia,4.0919611,-76.2106671
Salud Norte,clinic,Low,Colombia,3.4642699,-76.5033817
IPS SUR SALUD,clinic,Low,Colombia,1.2037255,-77.2746417
Clínica Bellatriz,hospital,Medium,Colombia,1.2301169,-77.2857758
IPS Comfandi Tuluá,hospital,Medium,Colombia,4.0875377,-76.2033785
IPS Proinsalud,hospital,Medium,Colombia,4.0835229,-76.1874224
IPS RTS Sucursal Tuluá,hospital,Medium,Colombia,4.0834772,-76.1871126
Centro Medico Clinico Cristobal Colon,clinic,Low,Colombia,3.4231326,-76.5259908
Centro Hospital La Rosa,hospital,Medium,Colombia,1.1919866,-77.2758552
Clinica Sanitas,clinic,Low,Colombia,6.1908238,-75.5777406
Clínica Colón Universidad Santiago De Calí,clinic,Low,Colombia,3.4210837,-76.5231738
IPS Cristóbal Colón,clinic,Low,Colombia,3.4234652,-76.52561
Hogar Santa Inés Geriátrico,hospital,Medium,Cali,3.4312741,-76.5373149
Centro Medico San José,hospital,Medium,Cali,3.430577,-76.5375756
E.P.S Sanitas,hospital,Medium,Colombia,3.4804242,-76.5048484
Clínica Cristo Rey,hospital,Medium,Colombia,3.4625227,-76.5270505
Clínica Compostela,hospital,Medium,Colombia,3.4616738,-76.5276926
E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,hospital,Medium,Cali,3.4430717,-76.5101233
Centro Logístico Humanitario Cruz Roja Colombiana,clinic,Low,Colombia,6.2280627,-75.5770215
Unidad Renal,clinic,Low,Colombia,3.4150446,-76.539138
Labortorio Clinico,clinic,Low,Colombia,3.4183722,-76.5454179
El Buen Samaritano,hospital,Medium,Colombia,1.6049014,-76.9718785
Hospital Sagrado Corazón de Jesús,hospital,High,Colombia,4.7515855,-75.9031571
IPS Instituto Vallecaucano de Oncología (IVAO),hospital,Medium,Colombia,4.0842626,-76.1889651
IPS Clínica San Francisco - Únidad de Salud Mental,hospital,High,Colombia,4.0838112,-76.1909808
IPS Fresenius Medical Care,hospital,Medium,Colombia,4.0834739,-76.1910634
IPS Clínica San Francisco - Torre Principal,hospital,High,Colombia,4.083713,-76.1904498
IPS Clínica San Francisco - Torre Consulta Externa,hospital,Medium,Colombia,4.0836449,-76.1910214
IPS Unidad Médica del Valle (UMEVA),hospital,Medium,Colombia,4.0838385,-76.1906801
IPS ESE Hospital Municipal Rubén Cruz Vélez - Sede Principal,hospital,High,Colombia,4.0920915,-76.2030914
IPS Clínica Oriente,hospital,High,Colombia,4.084976,-76.1924149
IPS ESE Hospital San Rafael - Puesto de Salud Villanueva,hospital,Medium,Colombia,4.9698099,-76.0389249
IPS ESE Hospital Santa Ana,hospital,High,Colombia,5.3158393,-75.7965632
IPS ESE Hospital San Lorenzo,hospital,High,Colombia,5.4503531,-75.6494427
IPS ESE Hospital San José,hospital,Medium,Colombia,5.6055458,-75.4516771
Centro de Salud Salud Santiago Apostol,clinic,Low,Colombia,3.4231052,-76.515048
INSTITUTO CALDENSE DE PATOLOGIA,hospital,Medium,Colombia,5.0609777,-75.4946823
Medical Center,hospital,Medium,Colombia,2.2618812,-77.2457476
Hospital La Misericordia,hospital,Medium,Colombia,4.5333089,-75.6408704
"Hospital ""Senén Arenas""",hospital,Medium,Colombia,6.129547,-72.7085176
Clínica UMIT,clinic,Low,Colombia,4.438733,-75.1996539
Hospital Luis Felipe Cabrera,hospital,High,Colombia,2.5263202,-75.3185208
PUESTO DE SALUD,hospital,Medium,Colombia,2.4640324,-77.2399878
Salud SURA,hospital,Medium,Colombia,6.2287433,-75.574097
Savia salud EPS,hospital,Medium,Colombia,6.2271867,-75.5744281
Hospital María Inmaculada E.S.E,hospital,Medium,Colombia,1.6195951,-75.6110509
U.S.I. de La Francia,clinic,Low,Colombia,4.434368,-75.2245292
Hospital Comunal las Malvinas E.S.E,hospital,Medium,Colombia,1.6121948,-75.6048406
Clínica Medilaser,clinic,Low,Colombia,1.6077136,-75.6077691
Corpo Edica,clinic,Low,Colombia,1.612817,-75.6150115
Hospital ESE Blanca Alicia Hernandez,hospital,Medium,Albania,5.7591535,-73.913268
Medical Center,hospital,Medium,Colombia,1.3281762,-75.8793022
Hospital San Antonio,hospital,Medium,Colombia,3.6199617,-75.0888853
Hospital San Carlos,hospital,Medium,Colombia,1.667172,-77.0122862
Clínica Somos,hospital,Medium,Villavicencio,4.1382383,-73.6386107
Hospital Raul Orejuela Bueno,hospital,High,Palmira,3.5363599,-76.2984287
Hospital César Uribe Piedrahíta,hospital,Medium,Puerto Berrio,6.4885649,-74.4042339
Corporación IPS,clinic,Low,Colombia,4.5323787,-75.6411194
HOSPITAL CAMILO RUEDA,hospital,High,Villanueva,6.6729514,-73.1748537
Sanitas,clinic,Low,Colombia,2.4570803,-76.5979284
Florida Nueva,clinic,Low,Comuna 11 - Laureles-Estadio,6.2500281,-75.5913828
Clínica Sebastian de Belalcazar,hospital,High,Colombia,3.4548233,-76.5371898
Hospital San Juan de Dios,hospital,Medium,Sonsón,5.7176605,-75.3101859
Hospital San Antonio de Soatá,hospital,Medium,Colombia,6.1857152,-72.4724669
Puesto de atención medica,hospital,Medium,Colombia,4.3262521,-74.3655345
Clínica Psicoterapeuta Trascender,clinic,Low,Colombia,4.5319689,-75.6460989
Clínica Versalles - Sede San Marcos,clinic,Low,Cali,3.4262505,-76.476725
Centro de Salud del Limonar,clinic,Low,Colombia,6.1781268,-75.6441089
Centro de salud La Virginia,hospital,Medium,Colombia,4.4918569,-75.6443097
Hospital San Juan de Dios,hospital,Medium,El Retiro,6.0560349,-75.5036228
Centro medicco-laboratorio clinico Olyma,clinic,Low,Colombia,6.9082178,-75.0751779
E.S.E Hospital El Carmen de Amalfi,hospital,Medium,Colombia,6.9109914,-75.0771873
Centro de salud Pueblo Tapao,hospital,Medium,Colombia,4.5159227,-75.7844391
Cruz Roja,hospital,High,chinchina,4.9889435,-75.6062645
IPS Dirección de Sanidad de la Policía Nacional - Sede Tuluá,hospital,Medium,Colombia,4.0717391,-76.1895453
Clínica Los Andes,hospital,Medium,Colombia,1.227905,-77.2861318
Hospital San Rafael,hospital,Medium,Colombia,1.2226473,-77.2924841
Fundación Hospital San Pedro,hospital,Medium,Colombia,1.2247385,-77.2919763
Hospital San Juan de Dios,hospital,Medium,Colombia,6.6448862,-75.459835
Medimas IPS,clinic,Low,Dosquebradas,4.8286218,-75.6798892
Hospital San Francisco,hospital,Medium,Colombia,4.4437204,-75.2271175
San Bernando,hospital,Medium,Colombia,5.2971478,-75.5600371
IPS Únidad Pediátrica Integral (UPI),hospital,Medium,Colombia,4.0838502,-76.1893245
Medical Center,hospital,Medium,Colombia,5.9561439,-72.9488338
Medical Center,hospital,Medium,Colombia,-0.6965944,-78.8816657
IPS ESE Hospital Gonzalo Contreras,hospital,High,Colombia,4.53714,-76.1029649
URGENCIAS,hospital,Medium,Colombia,5.9720649,-74.5779375
Hospital JOSE CAYETANO VASQUEZ,hospital,Medium,Colombia,5.9724333,-74.578077
Hospital Bolívar,hospital,Medium,Bolívar,5.9856025,-73.7707683
IPS ESE Hospital Nuestra Señora de los Santos,hospital,High,Colombia,4.5253699,-76.0379943
E.S.E CENTRO DE SALUD SAN MIGUEL,hospital,High,San Miguel,6.5755252,-72.6440453
E.S.E. Centro de Salud Santa Bárbara,hospital,Medium,Colombia,6.9905471,-72.9067349
E.S.E Hospital San Juan de Dios,hospital,High,San Vicente de Chucurí,6.8815395,-73.4096421
hospital señor de la misericordia,hospital,Medium,Colombia,6.5065023,-72.5923692
HOSPITAL E.S.E DE ENCISO,hospital,Medium,Colombia,6.6680652,-72.7001034
HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,hospital,Medium,San José de Miranda,6.6595217,-72.7348989
Medical Center,hospital,Medium,Colombia,6.8769545,-72.8550964
Hospital Juan Pablo II,hospital,Medium,Aratoca,6.6961553,-73.0156851
Instituto de Salud Municipal Palmar,hospital,Medium,Palmar,6.5379802,-73.2905904
Clinica Simulación Uninavarra,clinic,Low,Colombia,2.9299748,-75.2882363
SAN JUAN DE DIOS,hospital,Medium,Colombia,6.6393247,-73.2895552
Hospital San Rafael,hospital,Medium,Colombia,6.7672641,-72.6932491
ESE Sanatorio de Contratacion,hospital,High,Contratacion,6.2889504,-73.4735475
E.S.E. Hospital Integrado de Landázuri,hospital,Medium,Colombia,6.2216114,-73.8088461
ESE HOSPITAL DEL CARMEN,hospital,Medium,Colombia,6.701756,-73.5095648
Hospital San Bartolomé,hospital,Medium,Colombia,6.5252326,-72.6934137
E.S.E Hospital Coromoro,hospital,Medium,Coromoro,6.2937325,-73.042075
Puesto Salud Encino,hospital,Medium,Encino,6.1382856,-73.0997933
Unidad Médica Molagavita,hospital,High,Molagavita,6.6758056,-72.8077038
PUESTO DE SALUD SAN JUAN DE SAHAGUN,hospital,Medium,Colombia,6.6269374,-72.6258783
PUESTO DE SALUD,hospital,Medium,Colombia,6.8323923,-73.7122773
E.S.E San José,hospital,Medium,VALLE DESAN JOSE,6.4454445,-73.1420539
Hospital Integrado San Roque,hospital,Medium,Colombia,6.4416295,-73.3353788
Hospital Local,hospital,High,Sucre,5.9190671,-73.7905981
Hospital San Roque de Curití,hospital,Medium,curiti,6.6052977,-73.066518
Hospital Integrado de Cabrera,hospital,Medium,Cabrera,6.5936662,-73.2469305
E.S.E. Centro de Salud San Cayetano de Confines,hospital,Medium,Confines,6.3554498,-73.2407576
Urgencias Leon XIII,hospital,Medium,Colombia,6.2668359,-75.5654957
Centro de Salud San Antonio,hospital,Medium,Colombia,6.8427721,-72.6945715
San Roque,hospital,High,Güepsa,6.0242144,-73.5730491
Puesto de Salud,hospital,Medium,Colombia,5.9233996,-73.9212245
IPS Sanación y Vida Vivir (Contratista de Nueva EPS),hospital,Medium,Colombia,4.0841521,-76.1928269
IPS Clínica de Rehabilitación del Valle,hospital,Medium,Colombia,4.0841519,-76.1927193
Centro de Salud Lejanías Meta,hospital,Medium,LEJANIAS,3.5273111,-74.0191104
Medical Center,hospital,Medium,Colombia,2.9411333,-73.2097079
Puesto de Salud,hospital,Medium,Colombia,5.8802752,-74.5667853
IPS ESE Salud Pereira - Puesto de Salud Altagracia,hospital,Medium,Colombia,4.739832,-75.7129664
Oncólogos del Occidente,clinic,Low,Colombia,4.5421018,-75.6585724
Enfermería,hospital,Medium,Colombia,4.334693,-74.3706829
Centro Salud Vegalarga,hospital,Medium,Colombia,2.9456869,-75.0391662
Hospital Sagrado Corazón,hospital,Medium,Norcasia,5.5739817,-74.8873768
Medical Center,hospital,Medium,Colombia,4.0670452,-74.6864857
hospital Reina Sofia de España,hospital,Medium,Colombia,4.8586816,-74.9169924
Hospital Educardo Santos nivel II,hospital,Medium,Colombia,1.6044116,-77.1310288
Centro de Salud El Tablon de Gómez E.S.E,hospital,Medium,Colombia,1.425129,-77.0964349
Medical Center,hospital,Medium,Colombia,5.0294225,-75.119002
Hospital La Virgen la Lourdes,hospital,Medium,Colombia,1.3889235,-77.1541209
Hospital Presbitero Emigdio Palacio,hospital,High,Colombia,6.5671455,-75.5180148
Hospital San Pedro de Cartago,hospital,Medium,Colombia,1.5513608,-77.1199335
IPS ESE Hospital Local de Obando,hospital,High,Colombia,4.5776673,-75.9733084
Hospital Hilario Lugo,hospital,Medium,Colombia,4.9646894,-74.4366381
Urgencias,hospital,Medium,Colombia,5.9885199,-72.9152432
Consultorios,hospital,Medium,Colombia,5.9883932,-72.9150791
Laboratorios,hospital,Medium,Colombia,5.9885072,-72.9148931
Medical Center,hospital,Medium,Colombia,4.5816422,-74.4453103
Puesto de salud,clinic,Low,Colombia,3.4962239,-76.5771521
San Antonio de Lavega,hospital,Medium,Colombia,4.9974106,-74.3407855
Hospital San Gabriel Arcangel,hospital,Medium,Colombia,1.0299003,-76.6144507
coosalud,hospital,Medium,Colombia,6.5002813,-72.7391204
Hospital San Rafael de El Espinal E.S.E,hospital,Medium,Colombia,4.1523771,-74.8788354
puesto de salud,hospital,Medium,Colombia,4.2818233,-75.0250794
Centro Pediátrico Gabriel Alarcón,hospital,Medium,Colombia,2.9350184,-75.2902077
Hospital San José de Mariquita,hospital,Medium,Colombia,5.1940874,-74.8954016
HospitalSan Juan de Dios,hospital,Medium,Colombia,5.1986306,-74.7505216
Hospital Sagrado Corazón de Jesús,hospital,High,Jesús María,5.8760747,-73.783457
Unidad de Salud de Ibagué USI,hospital,Medium,Colombia,4.4419499,-75.1954119
centro medico sacama,clinic,Low,Colombia,6.0977625,-72.250744
centro medico sacama,clinic,Low,Colombia,6.0976569,-72.2506035
Clinica Girardot,clinic,Low,Girardot,4.2966436,-74.8035705
REDES Y TAM,clinic,Low,Colombia,3.8956555,-76.3031286
Centro de Salud San Sebastián,clinic,Low,Colombia,1.2898272,-77.3566904
CENTRO DE SALUD,hospital,Medium,Colombia,3.4809754,-73.7218405
Centro de rehabilitacion - Corporación Caminos,hospital,Medium,Colombia,3.4495586,-76.4956265
Hospital Louis Pasteur E.S.E,hospital,High,Melgar,4.2022676,-74.6420923
Puesto de salud La Campana,clinic,Low,Colombia,2.6262702,-76.2922659
Balance,clinic,Low,Colombia,6.2116754,-75.55985
Clínica Bioforma,clinic,Low,Colombia,6.1824447,-75.5645504
Centro medico Buenos Aires,hospital,Medium,Colombia,6.242017,-75.5556743
Centro de Salud de Aranjuez,clinic,Low,medellin,6.2850771,-75.5586784
Medical Center,clinic,Low,Medellín,6.2247513,-75.5989123
Metrosalud- Unidad Hospitalaria,hospital,Medium,Colombia,6.2291366,-75.5983056
